Test_ID,Batch_ID,Product,Production_Line,Test_Date,Month_Year,Analyst,TPC_cfu_g,TPC_Limit,TPC_Result,YM_cfu_g,YM_Limit,YM_Result,Coliform_MPN_g,Coliform_Limit,Coliform_Result,Overall_Status,Reviewed_By
MCR-0966,BCH-2024-0966,Sweet Potato Chips,Line F,2026-05-09 00:00:00,May-2026,Divya N.,205.0,10000,PASS,429.0,500,PASS,1.9,10,PASS,PASS,Suresh B.
MCR-0967,BCH-2024-0967,Masala Peanuts,Line A,2026-05-11 00:00:00,May-2026,Suresh B.,3418.0,10000,PASS,297.0,500,PASS,2.8,10,PASS,PASS,Ramesh K.
MCR-0968,BCH-2024-0968,  Tapioca Crisps ,Line B,2026-05-13 00:00:00,May-2026,Leena D.,25183.0,10000,FAIL,373.0,500,PASS,5.8,10,PASS,FAIL,Priya S.
MCR-0969,BCH-2024-0969,Jackfruit Chips,Line C,2026-05-15 00:00:00,May-2026,Sagar A.,720.0,10000,PASS,247.0,500,PASS,2.4,10,PASS,PASS,Anand M.
MCR-0970,BCH-2024-0970,Okra Chips,Line D,2026-05-16 00:00:00,May-2026,Priya S.,7555.0,10000,PASS,64.0,500,PASS,1.2,10,PASS,PASS,Sagar A.
MCR-0971,BCH-2024-0971,Roasted Corn,Line E,2026-05-18 00:00:00,May-2026,Anand M.,6574.0,10000,PASS,308.0,500,PASS,,10,PASS,PASS,Divya N.
MCR-0972,BCH-2024-0972,Chickpea Snacks,Line F,2026-05-19 00:00:00,May-2026,Meena R.,7116.0,10000,PASS,232.0,500,PASS,0.2,10,PASS,PASS,Karthik V.
MCR-0973,BCH-2024-0973,Banana Chips,Line A,2026-05-20 00:00:00,May-2026,Karthik V.,38127.0,10000,FAIL,279.0,500,PASS,5.3,10,PASS,FAIL,Meena R.
MCR-0974,BCH-2024-0974,Sweet Potato Chips,Line B,2026-05-21 00:00:00,May-2026,Divya N.,1882.0,10000,PASS,1895.0,500,FAIL,5.0,10,PASS,FAIL,Suresh B.
MCR-0975,BCH-2024-0975,Masala Peanuts,Line C,2026-05-22 00:00:00,May-2026,Suresh B.,,10000,PASS,,500,PASS,1.5,10,PASS,PAAS,Ramesh K.
MCR-0976,BCH-2024-0976,Tapioca Crisps,Line D,2026-05-23 00:00:00,May-2026,Leena D.,4663.0,10000,PASS,173.0,500,PASS,5.8,10,PASS,PASS,Priya S.
MCR-0977,BCH-2024-0977,Jackfruit Chips,Line E,2026-05-24 00:00:00,May-2026,Sagar A.,1507.0,10000,PASS,376.0,500,PASS,2.0,10,PASS,PASS,Anand M.
MCR-0978,BCH-2024-0978,Okra Chips,Line F,2026-05-25 00:00:00,May-2026,Priya S.,2510.0,10000,PASS,287.0,500,PASS,2.0,10,PASS,PASS,Sagar A.
MCR-0979,BCH-2024-0979,Roasted Corn,Line A,2026-05-27 00:00:00,May-2026,Anand M.,2802.0,10000,PASS,134.0,500,PASS,1.3,10,PASS,PASS,Divya N.
MCR-0980,BCH-2024-0980,Chickpea Snacks,Line B,2026-05-28 00:00:00,May-2026,Meena R.,1501.0,10000,PASS,369.0,500,PASS,4.0,10,PASS,PASS,Karthik V.
MCR-0981,BCH-2024-0981,Banana Chips,Line C,2026-05-29 00:00:00,May-2026,Karthik V.,5828.0,10000,PASS,134.0,500,PASS,3.1,10,PASS,PASS,Meena R.
MCR-0982,BCH-2024-0982,Sweet Potato Chips,Line D,2026-05-30 00:00:00,May-2026,Divya N.,7308.0,10000,PASS,,500,PASS,6.7,10,PASS,PASS,Suresh B.
MCR-0983,BCH-2024-0983,Masala Peanuts,Line E,2026-05-31 00:00:00,May-2026,Suresh B.,2477.0,10000,PASS,387.0,500,PASS,4.1,10,PASS,PASS,Ramesh K.
MCR-0984,BCH-2024-0984,Tapioca Crisps,Line F,2026-06-01 00:00:00,May-2026,Leena D.,5743.0,10000,PASS,16.0,500,PASS,0.9,10,PASS,PASS,Priya S.
MCR-0985,BCH-2024-0985,Jackfruit Chips,Line A,2026-06-03 00:00:00,Jun-2026,Sagar A.,4144.0,10000,PASS,2140.0,500,FAIL,4.7,10,PASS,FAIL,Anand M.
MCR-0986,BCH-2024-0986,Okra Chips,Line B,2026-06-04 00:00:00,Jun-2026,Priya S.,7241.0,10000,PASS,439.0,500,PASS,3.0,10,PASS,PAAS,Sagar A.
MCR-0987,BCH-2024-0987,Roasted Corn,Line C,2026-06-05 00:00:00,Jun-2026,Anand M.,2114.0,10000,PASS,246.0,500,PASS,7.5,10,PASS,PASSS,Divya N.
MCR-0988,BCH-2024-0988,Chickpea Snacks,Line D,2026-06-07 00:00:00,Jun-2026,Meena R.,4742.0,10000,PASS,2556.0,500,FAIL,0.7,10,PASS,FAIL,Karthik V.
MCR-0989,BCH-2024-0989,Banana Chips,Line E,2026-06-10 00:00:00,Jun-2026,Karthik V.,28205.0,10000,FAIL,61.0,500,PASS,,10,PASS,FAIL,Meena R.
MCR-0990,BCH-2024-0990,Sweet Potato Chips,Line F,2026-06-11 00:00:00,Jun-2026,Divya N.,8359.0,10000,PASS,304.0,500,PASS,5.7,10,PASS,PASS,Suresh B.
MCR-0991,BCH-2024-0991,Masala Peanuts,Line A,2026-06-12 00:00:00,Jun-2026,Suresh B.,701.0,10000,PASS,445.0,500,PASS,1.3,10,PASS,PASS,Ramesh K.
MCR-0992,BCH-2024-0992,Tapioca Crisps,Line B,2026-06-13 00:00:00,Jun-2026,Leena D.,9005.0,10000,PASS,,500,PASS,0.4,10,PASS,PASS,Priya S.
MCR-0993,BCH-2024-0993,Jackfruit Chips,Line C,2026-06-14 00:00:00,Jun-2026,Sagar A.,3450.0,10000,PASS,53.0,500,PASS,7.4,10,PASS,PASS,Anand M.
MCR-0994,BCH-2024-0994,Okra Chips,Line D,2026-06-15 00:00:00,Jun-2026,Priya S.,41014.0,10000,FAIL,420.0,500,PASS,5.9,10,PASS,FAIL,Sagar A.
MCR-0995,BCH-2024-0995,Roasted Corn,Line E,2026-06-16 00:00:00,Jun-2026,Anand M.,3848.0,10000,PASS,208.0,500,PASS,2.5,10,PASS,PASS,Divya N.
MCR-0996,BCH-2024-0996,Chickpea Snacks,Line F,2026-06-19 00:00:00,Jun-2026,Meena R.,1365.0,10000,PASS,70.0,500,PASS,4.7,10,PASS,PASS,Karthik V.
MCR-0997,BCH-2024-0997,Banana Chips,Line A,2026-06-26 00:00:00,Jun-2026,Karthik V.,6329.0,10000,PASS,335.0,500,PASS,7.0,10,PASS,PASS,Meena R.
MCR-0998,BCH-2024-0998,Sweet Potato Chips,Line B,2026-06-27 00:00:00,Jun-2026,Divya N.,7053.0,10000,PASS,368.0,500,PASS,7.4,10,PASS,PASS,Suresh B.
MCR-0999,BCH-2024-0999,Masala Peanuts,Line C,2026-06-29 00:00:00,Jun-2026,Suresh B.,6116.0,10000,PASS,412.0,500,PASS,6.6,10,PASS,PASS,Ramesh K.
MCR-1000,BCH-2024-1000,Tapioca Crisps,Line D,2026-06-30 00:00:00,Jun-2026,Leena D.,49208.0,10000,FAIL,3703.0,500,FAIL,6.3,10,PASS,FAIL,Priya S.
MCR-1001,BCH-2024-1001,Jackfruit Chips,Line E,2026-07-01 00:00:00,Jun-2026,Sagar A.,621.0,10000,PASS,368.0,500,PASS,1.2,10,PASS,PASS,Anand M.
MCR-1002,BCH-2024-1002,Okra Chips,Line F,2026-07-04 00:00:00,Jul-2026,Priya S.,6732.0,10000,PASS,475.0,500,PASS,7.4,10,PASS,PASS,Sagar A.
MCR-1003,BCH-2024-1003,Roasted Corn,Line A,2026-07-05 00:00:00,Jul-2026,Anand M.,13374.0,10000,FAIL,819.0,500,FAIL,7.5,10,PASS,FAIL,Divya N.
MCR-1004,BCH-2024-1004,Chickpea Snacks,Line B,2026-07-06 00:00:00,Jul-2026,Meena R.,3338.0,10000,PASS,319.0,500,PASS,,10,PASS,PASS,Karthik V.
MCR-1005,BCH-2024-1005,Banana Chips,Line C,2026-07-07 00:00:00,Jul-2026,Karthik V.,6304.0,10000,PASS,224.0,500,PASS,7.3,10,PASS,PASS,Meena R.
MCR-1006,BCH-2024-1006,Sweet Potato Chips,Line D,2026-07-08 00:00:00,Jul-2026,Divya N.,16390.0,10000,FAIL,4944.0,500,FAIL,0.6,10,PASS,FAIL,Suresh B.
MCR-1007,BCH-2024-1007,Masala Peanuts,Line E,2026-07-13 00:00:00,Jul-2026,Suresh B.,8377.0,10000,PASS,68.0,500,PASS,1.8,10,PASS,PASS,Ramesh K.
MCR-1008,BCH-2024-1008,Tapioca Crisps,Line F,2026-07-14 00:00:00,Jul-2026,Leena D.,4933.0,10000,PASS,412.0,500,PASS,6.2,10,PASS,PASS,Priya S.
MCR-1009,BCH-2024-1009,Jackfruit Chips,Line A,2026-07-15 00:00:00,Jul-2026,Sagar A.,5997.0,10000,PASS,65.0,500,PASS,7.5,10,PASS,PASS,Anand M.
MCR-1010,BCH-2024-1010,Okra Chips,Line B,2026-07-16 00:00:00,Jul-2026,Priya S.,6902.0,10000,PASS,351.0,500,PASS,4.9,10,PASS,PASS,Sagar A.
MCR-1011,BCH-2024-1011,Roasted Corn,Line C,2026-07-17 00:00:00,Jul-2026,Anand M.,5224.0,10000,PASS,21.0,500,PASS,5.8,10,PASS,PASS,Divya N.
MCR-1012,BCH-2024-1012,Chickpea Snacks,Line D,2026-07-18 00:00:00,Jul-2026,Meena R.,6085.0,10000,PASS,369.0,500,PASS,6.5,10,PASS,PASS,Karthik V.
MCR-1013,BCH-2024-1013,Banana Chips,Line E,2026-07-19 00:00:00,Jul-2026,Karthik V.,3829.0,10000,PASS,467.0,500,PASS,5.2,10,PASS,PASS,Meena R.
MCR-1014,BCH-2024-1014,Sweet Potato Chips,Line F,2026-07-20 00:00:00,Jul-2026,Divya N.,,10000,PASS,3074.0,500,FAIL,2.3,10,PASS,FAIL,Suresh B.
MCR-1015,BCH-2024-1015,Masala Peanuts,Line A,2026-07-23 00:00:00,Jul-2026,Suresh B.,3395.0,10000,PASS,479.0,500,PASS,4.0,10,PASS,PASS,Ramesh K.
MCR-1016,BCH-2024-1016,Tapioca Crisps,Line B,2026-07-24 00:00:00,Jul-2026,Leena D.,9390.0,10000,PASS,60.0,500,PASS,2.4,10,PASS,PASS,Priya S.
MCR-1017,BCH-2024-1017,Jackfruit Chips,Line C,2026-07-25 00:00:00,Jul-2026,Sagar A.,5674.0,10000,PASS,1245.0,500,FAIL,5.0,10,PASS,FAIL,Anand M.
MCR-1018,BCH-2024-1018,Okra Chips,Line D,2026-07-28 00:00:00,Jul-2026,Priya S.,7185.0,10000,PASS,370.0,500,PASS,6.5,10,PASS,PASS,Sagar A.
MCR-1019,BCH-2024-1019,Roasted Corn,Line E,2026-08-02 00:00:00,Aug-2026,Anand M.,18614.0,10000,FAIL,178.0,500,PASS,6.3,10,PASS,FAIL,Divya N.
MCR-1020,BCH-2024-1020,Chickpea Snacks,Line F,2026-08-04 00:00:00,Aug-2026,Meena R.,,10000,PASS,67.0,500,PASS,2.2,10,PASS,PASS,Karthik V.
MCR-1021,BCH-2024-1021,Banana Chips,Line A,2026-08-11 00:00:00,Aug-2026,Karthik V.,2684.0,10000,PASS,207.0,500,PASS,1.9,10,PASS,PASS,Meena R.
MCR-1022,BCH-2024-1022,Sweet Potato Chips,Line B,2026-08-12 00:00:00,Aug-2026,Divya N.,4830.0,10000,PASS,104.0,500,PASS,5.6,10,PASS,PASS,Suresh B.
MCR-1023,BCH-2024-1023,  Masala Peanuts ,Line C,2026-08-14 00:00:00,Aug-2026,Suresh B.,-999.0,10000,FAIL,278.0,500,PASS,1.4,10,PASS,fail,Ramesh K.
MCR-1024,BCH-2024-1024,Tapioca Crisps,Line D,2026-08-15 00:00:00,Aug-2026,Leena D.,3154.0,10000,PASS,1754.0,500,FAIL,6.9,10,PASS,FAIL,Priya S.
MCR-1025,BCH-2024-1025,Jackfruit Chips,Line E,2026-08-16 00:00:00,Aug-2026,Sagar A.,6501.0,10000,PASS,380.0,500,PASS,4.0,10,PASS,PASSS,Anand M.
MCR-1026,BCH-2024-1026,Okra Chips,Line F,2026-08-17 00:00:00,Aug-2026,Priya S.,385.0,10000,PASS,451.0,500,PASS,0.4,10,PASS,PASS,Sagar A.
MCR-1027,BCH-2024-1027,  Roasted Corn ,Line A,2026-08-19 00:00:00,Aug-2026,Anand M.,1503.0,10000,PASS,387.0,500,PASS,6.5,10,PASS,PASS,Divya N.
MCR-1028,BCH-2024-1028,Chickpea Snacks,Line B,2026-08-20 00:00:00,Aug-2026,Meena R.,533.0,10000,PASS,371.0,500,PASS,3.9,10,PASS,PASS,Karthik V.
MCR-1029,BCH-2024-1029,Banana Chips,Line C,2026-08-21 00:00:00,Aug-2026,Karthik V.,2858.0,10000,PASS,116.0,500,PASS,6.7,10,PASS,PASSS,Meena R.
MCR-1030,BCH-2024-1030,  Sweet Potato Chips ,Line D,2026-08-23 00:00:00,Aug-2026,Divya N.,6198.0,10000,PASS,437.0,500,PASS,1.0,10,PASS,PASS,Suresh B.
MCR-1031,BCH-2024-1031,  Masala Peanuts ,Line E,2026-08-24 00:00:00,Aug-2026,Suresh B.,,10000,PASS,231.0,500,PASS,4.0,10,PASS,PASS,Ramesh K.
MCR-1032,BCH-2024-1032,Tapioca Crisps,Line F,2026-08-27 00:00:00,Aug-2026,Leena D.,5238.0,10000,PASS,442.0,500,PASS,3.3,10,PASS,PASS,Priya S.
MCR-1033,BCH-2024-1033,Jackfruit Chips,Line A,2026-09-03 00:00:00,Sep-2026,Sagar A.,40789.0,10000,FAIL,469.0,500,PASS,1.6,10,PASS,FAIL,Anand M.
MCR-1034,BCH-2024-1034,Okra Chips,Line B,2026-09-04 00:00:00,Sep-2026,Priya S.,7921.0,10000,PASS,,500,PASS,6.2,10,PASS,PASS,Sagar A.
MCR-1035,BCH-2024-1035,  Roasted Corn ,Line C,2026-09-06 00:00:00,Sep-2026,Anand M.,3311.0,10000,PASS,302.0,500,PASS,1.7,10,PASS,PAAS,Divya N.
MCR-1036,BCH-2024-1036,Chickpea Snacks,Line D,2026-09-07 00:00:00,Sep-2026,Meena R.,262.0,10000,PASS,55.0,500,PASS,6.3,10,PASS,PASS,Karthik V.
MCR-1037,BCH-2024-1037,Banana Chips,Line E,2026-09-09 00:00:00,Sep-2026,Karthik V.,-999.0,10000,PASS,367.0,500,PASS,4.9,10,PASS,PASS,Meena R.
MCR-1038,BCH-2024-1038,Sweet Potato Chips,Line F,2026-09-10 00:00:00,Sep-2026,Divya N.,6710.0,10000,PASS,1654.0,500,FAIL,6.5,10,PASS,FAIL,Suresh B.
MCR-1039,BCH-2024-1039,Masala Peanuts,Line A,2026-09-12 00:00:00,Sep-2026,Suresh B.,1684.0,10000,PASS,214.0,500,PASS,3.6,10,PASS,PASS,Ramesh K.
MCR-1040,BCH-2024-1040,Tapioca Crisps,Line B,2026-09-13 00:00:00,Sep-2026,Leena D.,519.0,10000,PASS,231.0,500,PASS,3.1,10,PASS,PASS,Priya S.
MCR-1041,BCH-2024-1041,Jackfruit Chips,Line C,2026-09-14 00:00:00,Sep-2026,Sagar A.,45434.0,10000,FAIL,995.0,500,FAIL,2.5,10,PASS,FAIL,Anand M.
MCR-1042,BCH-2024-1042,Okra Chips,Line D,2026-09-16 00:00:00,Sep-2026,Priya S.,2460.0,10000,PASS,293.0,500,PASS,4.6,10,PASS,PASS,Sagar A.
MCR-1043,BCH-2024-1043,Roasted Corn,Line E,2026-09-17 00:00:00,Sep-2026,Anand M.,6586.0,10000,PASS,475.0,500,PASS,3.7,10,PASS,PASS,Divya N.
MCR-1044,BCH-2024-1044,Chickpea Snacks,Line F,2026-09-18 00:00:00,Sep-2026,Meena R.,5337.0,10000,PASS,126.0,500,PASS,7.1,10,PASS,PASS,Karthik V.
MCR-1045,BCH-2024-1045,Banana Chips,Line A,2026-09-19 00:00:00,Sep-2026,Karthik V.,5604.0,10000,PASS,,500,PASS,6.1,10,PASS,PASS,Meena R.
MCR-1046,BCH-2024-1046,Sweet Potato Chips,Line B,2026-09-20 00:00:00,Sep-2026,Divya N.,30833.0,10000,FAIL,,500,PASS,2.1,10,PASS,FAIL,Suresh B.
MCR-1047,BCH-2024-1047,Masala Peanuts,Line C,2026-09-21 00:00:00,Sep-2026,Suresh B.,-999.0,10000,PASS,3131.0,500,FAIL,0.7,10,PASS,FAIL,Ramesh K.
MCR-1048,BCH-2024-1048,Tapioca Crisps,Line D,2026-09-22 00:00:00,Sep-2026,Leena D.,,10000,PASS,,500,PASS,4.7,10,PASS,PASS,Priya S.
MCR-1049,BCH-2024-1049,Jackfruit Chips,Line E,2026-09-23 00:00:00,Sep-2026,Sagar A.,6447.0,10000,PASS,146.0,500,PASS,88888.0,10,PASS,PASS,Anand M.
MCR-1050,BCH-2024-1050,Okra Chips,Line F,2026-09-24 00:00:00,Sep-2026,Priya S.,,10000,PASS,102.0,500,PASS,0.9,10,PASS,PASS,Sagar A.
MCR-1051,BCH-2024-1051,Roasted Corn,Line A,2026-10-01 00:00:00,Sep-2026,Anand M.,4411.0,10000,PASS,17.0,500,PASS,2.5,10,PASS,PASS,Divya N.
MCR-1052,BCH-2024-1052,  Chickpea Snacks ,Line B,2026-10-02 00:00:00,Oct-2026,Meena R.,7467.0,10000,PASS,272.0,500,PASS,1.2,10,PASS,PASS,Karthik V.
MCR-1053,BCH-2024-1053,Banana Chips,Line C,2026-10-03 00:00:00,Oct-2026,Karthik V.,6995.0,10000,PASS,184.0,500,PASS,1.2,10,PASS,PASS,Meena R.
MCR-1054,BCH-2024-1054,  Sweet Potato Chips ,Line D,2026-10-08 00:00:00,Oct-2026,Divya N.,5603.0,10000,PASS,48.0,500,PASS,1.9,10,PASS,pass ,Suresh B.
MCR-1055,BCH-2024-1055,Masala Peanuts,Line E,2026-10-09 00:00:00,Oct-2026,Suresh B.,-999.0,10000,PASS,293.0,500,PASS,6.2,10,PASS,PASS,Ramesh K.
MCR-1056,BCH-2024-1056,  Tapioca Crisps ,Line F,2026-10-10 00:00:00,Oct-2026,Leena D.,2209.0,10000,PASS,102.0,500,PASS,4.9,10,PASS,PASS,Priya S.
MCR-1057,BCH-2024-1057,Jackfruit Chips,Line A,2026-10-11 00:00:00,Oct-2026,Sagar A.,1895.0,10000,PASS,355.0,500,PASS,3.6,10,PASS,PASS,Anand M.
MCR-1058,BCH-2024-1058,  Okra Chips ,Line B,2026-10-12 00:00:00,Oct-2026,Priya S.,7902.0,10000,PASS,281.0,500,PASS,0.5,10,PASS,PASS,Sagar A.
MCR-1059,BCH-2024-1059,Roasted Corn,Line C,2026-10-15 00:00:00,Oct-2026,Anand M.,2992.0,10000,PASS,3510.0,500,FAIL,8.2,10,PASS,FAIL,Divya N.
MCR-1060,BCH-2024-1060,Chickpea Snacks,Line D,2026-10-16 00:00:00,Oct-2026,Meena R.,2960.0,10000,PASS,428.0,500,PASS,1.7,10,PASS,PASS,Karthik V.
MCR-1061,BCH-2024-1061,Banana Chips,Line E,2026-10-17 00:00:00,Oct-2026,Karthik V.,367.0,10000,PASS,2986.0,500,FAIL,3.8,10,PASS,FAIL,Meena R.
MCR-1062,BCH-2024-1062,Sweet Potato Chips,Line F,2026-10-20 00:00:00,Oct-2026,Divya N.,-999.0,10000,PASS,311.0,500,PASS,0.8,10,PASS,PASS,Suresh B.
MCR-1063,BCH-2024-1063,Masala Peanuts,Line A,2026-10-23 00:00:00,Oct-2026,Suresh B.,8255.0,10000,PASS,282.0,500,PASS,3.5,10,PASS,PASS,Ramesh K.
MCR-1064,BCH-2024-1064,Tapioca Crisps,Line B,2026-10-24 00:00:00,Oct-2026,Leena D.,4018.0,10000,PASS,240.0,500,PASS,4.1,10,PASS,PASS,Priya S.
MCR-1065,BCH-2024-1065,Jackfruit Chips,Line C,2026-10-25 00:00:00,Oct-2026,Sagar A.,2086.0,10000,PASS,205.0,500,PASS,2.0,10,PASS,PASS,Anand M.
MCR-1066,BCH-2024-1066,Okra Chips,Line D,2026-10-30 00:00:00,Oct-2026,Priya S.,1087.0,10000,PASS,16.0,500,PASS,5.8,10,PASS,PASS,Sagar A.
MCR-1067,BCH-2024-1067,Roasted Corn,Line E,2026-11-02 00:00:00,Nov-2026,Anand M.,2908.0,10000,PASS,251.0,500,PASS,3.0,10,PASS,PASS,Divya N.
MCR-1068,BCH-2024-1068,Chickpea Snacks,Line F,2026-11-03 00:00:00,Nov-2026,Meena R.,3996.0,10000,PASS,2902.0,500,FAIL,7.0,10,PASS,FAIL,Karthik V.
MCR-1069,BCH-2024-1069,Banana Chips,Line A,2026-11-08 00:00:00,Nov-2026,Karthik V.,8329.0,10000,PASS,69.0,500,PASS,6.1,10,PASS,PASS,Meena R.
MCR-1070,BCH-2024-1070,Sweet Potato Chips,Line B,2026-11-09 00:00:00,Nov-2026,Divya N.,2598.0,10000,PASS,99.0,500,PASS,7.1,10,PASS,PASS,Suresh B.
MCR-1071,BCH-2024-1071,Masala Peanuts,Line C,2026-11-10 00:00:00,Nov-2026,Suresh B.,4809.0,10000,PASS,96.0,500,PASS,6.5,10,PASS,PASS,Ramesh K.
MCR-1072,BCH-2024-1072,Tapioca Crisps,Line D,2026-11-12 00:00:00,Nov-2026,Leena D.,277.0,10000,PASS,361.0,500,PASS,0.2,10,PASS,PASS,Priya S.
MCR-1073,BCH-2024-1073,Jackfruit Chips,Line E,2026-11-14 00:00:00,Nov-2026,Sagar A.,,10000,PASS,81.0,500,PASS,6.3,10,PASS,PASS,Anand M.
MCR-1074,BCH-2024-1074,Okra Chips,Line F,2026-11-16 00:00:00,Nov-2026,Priya S.,,10000,PASS,105.0,500,PASS,5.1,10,PASS,PASS,Sagar A.
MCR-1075,BCH-2024-1075,Roasted Corn,Line A,2026-11-21 00:00:00,Nov-2026,Anand M.,6631.0,10000,PASS,330.0,500,PASS,3.3,10,PASS,PASS,Divya N.
MCR-1076,BCH-2024-1076,Chickpea Snacks,Line B,2026-11-22 00:00:00,Nov-2026,Meena R.,7644.0,10000,PASS,97.0,500,PASS,5.8,10,PASS,PASS,Karthik V.
MCR-1077,BCH-2024-1077,  Banana Chips ,Line C,2026-11-23 00:00:00,Nov-2026,Karthik V.,1274.0,10000,PASS,389.0,500,PASS,3.7,10,PASS,PASS,Meena R.
MCR-1078,BCH-2024-1078,  Sweet Potato Chips ,Line D,2026-11-24 00:00:00,Nov-2026,Divya N.,1750.0,10000,PASS,,500,PASS,2.0,10,PASS,PASS,Suresh B.
MCR-1079,BCH-2024-1079,Masala Peanuts,Line E,2026-11-25 00:00:00,Nov-2026,Suresh B.,10123.0,10000,FAIL,2963.0,500,FAIL,5.4,10,PASS,FAIL,Ramesh K.
MCR-1080,BCH-2024-1080,Tapioca Crisps,Line F,2026-11-28 00:00:00,Nov-2026,Leena D.,-999.0,10000,PASS,389.0,500,PASS,5.7,10,PASS,PAAS,Priya S.
MCR-1081,BCH-2024-1081,Jackfruit Chips,Line A,2026-11-29 00:00:00,Nov-2026,Sagar A.,37579.0,10000,FAIL,1878.0,500,FAIL,2.8,10,PASS,F-Line Error,Anand M.
MCR-1082,BCH-2024-1082,Okra Chips,Line B,2026-11-30 00:00:00,Nov-2026,Priya S.,6063.0,10000,PASS,251.0,500,PASS,6.4,10,PASS,PASS,Sagar A.
MCR-1083,BCH-2024-1083,Roasted Corn,Line C,2026-12-01 00:00:00,Nov-2026,Anand M.,7999.0,10000,PASS,219.0,500,PASS,2.7,10,PASS,PASS,Divya N.
MCR-1084,BCH-2024-1084,Chickpea Snacks,Line D,2026-12-02 00:00:00,Dec-2026,Meena R.,814.0,10000,PASS,391.0,500,PASS,4.0,10,PASS,PASS,Karthik V.
MCR-1085,BCH-2024-1085,Banana Chips,Line E,2026-12-03 00:00:00,Dec-2026,Karthik V.,14523.0,10000,FAIL,1051.0,500,FAIL,4.2,10,PASS,FAIL,Meena R.
MCR-1086,BCH-2024-1086,Sweet Potato Chips,Line F,2026-12-04 00:00:00,Dec-2026,Divya N.,7396.0,10000,PASS,2065.0,500,FAIL,6.9,10,PASS,FAIL,Suresh B.
MCR-1087,BCH-2024-1087,Masala Peanuts,Line A,2026-12-05 00:00:00,Dec-2026,Suresh B.,1368.0,10000,PASS,147.0,500,PASS,4.0,10,PASS,PASS,Ramesh K.
MCR-1088,BCH-2024-1088,Tapioca Crisps,Line B,2026-12-10 00:00:00,Dec-2026,Leena D.,6364.0,10000,PASS,316.0,500,PASS,0.3,10,PASS,PASS,Priya S.
MCR-1089,BCH-2024-1089,Jackfruit Chips,Line C,2026-12-11 00:00:00,Dec-2026,Sagar A.,594.0,10000,PASS,4694.0,500,FAIL,2.1,10,PASS,FAIL,Anand M.
MCR-1090,BCH-2024-1090,Okra Chips,Line D,2026-12-12 00:00:00,Dec-2026,Priya S.,4980.0,10000,PASS,3285.0,500,FAIL,88888.0,10,PASS,FAIL,Sagar A.
MCR-1091,BCH-2024-1091,Roasted Corn,Line E,2026-12-13 00:00:00,Dec-2026,Anand M.,1178.0,10000,PASS,337.0,500,PASS,5.1,10,PASS,PASS,Divya N.
MCR-1092,BCH-2024-1092,Chickpea Snacks,Line F,2026-12-14 00:00:00,Dec-2026,Meena R.,5033.0,10000,PASS,242.0,500,PASS,5.2,10,PASS,PASS,Karthik V.
MCR-1093,BCH-2024-1093,Banana Chips,Line A,2026-12-15 00:00:00,Dec-2026,Karthik V.,-999.0,10000,PASS,364.0,500,PASS,3.4,10,PASS,PASS,Meena R.
MCR-1094,BCH-2024-1094,Sweet Potato Chips,Line B,2026-12-22 00:00:00,Dec-2026,Divya N.,7277.0,10000,PASS,236.0,500,PASS,2.8,10,PASS,PASS,Suresh B.
MCR-1095,BCH-2024-1095,Masala Peanuts,Line C,2026-12-24 00:00:00,Dec-2026,Suresh B.,5063.0,10000,PASS,267.0,500,PASS,0.6,10,PASS,PASS,Ramesh K.
MCR-1096,BCH-2024-1096,Tapioca Crisps,Line D,2026-12-25 00:00:00,Dec-2026,Leena D.,2384.0,10000,PASS,81.0,500,PASS,4.6,10,PASS,PASS,Priya S.
MCR-1097,BCH-2024-1097,Jackfruit Chips,Line E,2026-12-26 00:00:00,Dec-2026,Sagar A.,4850.0,10000,PASS,379.0,500,PASS,5.9,10,PASS,PASS,Anand M.
MCR-1098,BCH-2024-1098,Okra Chips,Line F,2026-12-28 00:00:00,Dec-2026,Priya S.,3127.0,10000,PASS,333.0,500,PASS,1.9,10,PASS,PASS,Sagar A.
MCR-1099,BCH-2024-1099,Roasted Corn,Line A,2026-12-29 00:00:00,Dec-2026,Anand M.,3631.0,10000,PASS,427.0,500,PASS,3.2,10,PASS,PASS,Divya N.
MCR-1100,BCH-2024-1100,Chickpea Snacks,Line B,2027-01-05 00:00:00,Jan-2027,Meena R.,557.0,10000,PASS,,500,PASS,3.1,10,PASS,PASS,Karthik V.
MCR-1101,BCH-2024-1101,Banana Chips,Line C,2027-01-06 00:00:00,Jan-2027,Karthik V.,3367.0,10000,PASS,67.0,500,PASS,1.3,10,PASS,PASS,Meena R.
MCR-1102,BCH-2024-1102,Sweet Potato Chips,Line D,2027-01-07 00:00:00,Jan-2027,Divya N.,8062.0,10000,PASS,439.0,500,PASS,33.0,10,FAIL,FAIL,Suresh B.
MCR-1103,BCH-2024-1103,Masala Peanuts,Line E,2027-01-08 00:00:00,Jan-2027,Suresh B.,5449.0,10000,PASS,389.0,500,PASS,0.2,10,PASS,PASS,Ramesh K.
MCR-1104,BCH-2024-1104,Tapioca Crisps,Line F,2027-01-13 00:00:00,Jan-2027,Leena D.,3235.0,10000,PASS,370.0,500,PASS,6.0,10,PASS,P ASS,Priya S.
MCR-1105,BCH-2024-1105,Jackfruit Chips,Line A,2027-01-14 00:00:00,Jan-2027,Sagar A.,6306.0,10000,PASS,198.0,500,PASS,21.9,10,FAIL,FAIL,Anand M.
